"year" "x" "mx" "qx" "lx" "dx" "Lx" "Tx" "ex"
"5438" 1981 109 0.448588 0.366405454898905 0.000531029309614066 0.000194572035753793 0.000433743291737169 0.00123481868776693 2.3253305710458
"5439" 1981 110 0.420007 1 0.000336457273860273 0.000336457273860273 0.000801075396029763 0.000801075396029763 2.38091269907406
"5440" 1982 0 0.0103 0.0102035049637892 1 0.0102035049637892 0.990631549882447 78.0818689166349 78.0818689166349
"5441" 1982 1 0.000812 0.000811670461792512 0.989796495036211 0.000803388578206721 0.989394800747107 77.0912373667524 77.8859470137163
"5442" 1982 2 0.000549 0.000548849340855935 0.988993106458004 0.000542808214590518 0.988721702350709 76.1018425660053 76.9488099250334
"5443" 1982 3 0.000416 0.000415913489994081 0.988450298243414 0.000411109813228117 0.9882447433368 75.1131208636546 75.9907918457195
"5444" 1982 4 0.000296 0.000295956198482625 0.988039188430185 0.000292416322159594 0.987892980269106 74.1248761203178 75.0222025485535
"5445" 1982 5 0.000282 0.000281960243605652 0.987746772108026 0.000278505320484235 0.987607519447784 73.1369831400487 74.0442643856598
"5446" 1982 6 0.000248 0.000247969251812775 0.987468266787542 0.000244861767304205 0.98734583590389 72.1493756206009 73.065006792896
"5447" 1982 7 0.000224 0.000223974914809541 0.987223405020237 0.000221113278037421 0.987112848381219 71.162029784697 72.0830051463764
"5448" 1982 8 0.000214 0.000213977104449824 0.9870022917422 0.000211195892472316 0.986896693795964 70.1749169363158 71.0990415356048
"5449" 1982 9 0.000202 0.000201979600060394 0.986791095849728 0.00019931167088294 0.986691440014286 69.1880202425199 70.1141513472433
"5450" 1982 10 0.000183 0.000182983257031982 0.986591784178845 0.00018052977803007 0.98650151928983 68.2013288025056 69.1282148262268
"5451" 1982 11 0.000186 0.000185982703608564 0.986411254400815 0.000183455431963409 0.986319526684833 67.2148272832157 68.1407749387903
"5452" 1982 12 0.000199 0.000198980201469954 0.986227798968851 0.000196239806134035 0.986129679065784 66.2285077565309 67.1533572930879
"5453" 1982 13 0.000216 0.000215976674519152 0.986031559162717 0.000212959817118885 0.985925079254158 65.2423780774651 66.1666226310903
"5454" 1982 14 0.000274 0.000273962467142002 0.985818599345598 0.00027007729563111 0.985683560697783 64.256452998211 65.1808081536151
"5455" 1982 15 0.000318 0.00031794944603808 0.985548522049967 0.000313354606629512 0.985391844746653 63.2707694375132 64.19853312337
"5456" 1982 16 0.000408 0.000407916784975865 0.985235167443338 0.000401893961948674 0.985034220462363 62.2853775927665 63.2187924781406
"5457" 1982 17 0.00047 0.000469889575949652 0.984833273481389 0.000462762889257173 0.984601892036761 61.3003433723042 62.2443869667474
"5458" 1982 18 0.000535 0.000534856925772356 0.984370510592132 0.000526497385116342 0.984107261899574 60.3157414802674 61.2734136498923
"5459" 1982 19 0.000546 0.000545850982681728 0.983844013207016 0.000537032221414546 0.983575497096308 59.3316342183678 60.3059361259574
